,loss,f1_score,precision,recall,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/loss_fn,config/lr,config/momentum,config/optim_type,config/weight decay,config/num_layers,config/hidden_size,config/num_fc_layers,config/activation_type,logdir
0,0.5504358410835266,0.33717169282400433,0.2534033450019448,0.5036722071897951,1709260700,,False,100,81c81_00000,2024-02-29_18-38-20,18.074387311935425,1827.0560081005096,9116,bling-bling,192.168.0.125,1827.0560081005096,100,CrossEntropy,0.001,0.07553348365062514,1,1e-05,2,16,1,2,81c81_00000
1,0.057970158755779266,0.2575193227487402,0.2430114903104099,0.27386934673366836,1709260698,,False,100,81c81_00001,2024-02-29_18-38-18,18.40662932395935,1825.5036191940308,9117,bling-bling,192.168.0.125,1825.5036191940308,100,CrossEntropy,0.001,0.19019214697557332,1,1e-05,2,64,1,2,81c81_00001
2,0.34914228320121765,0.30651002011977285,0.24811580332575667,0.4008504058755315,1709260700,,False,100,81c81_00002,2024-02-29_18-38-20,18.093387842178345,1827.4941816329956,9118,bling-bling,192.168.0.125,1827.4941816329956,100,CrossEntropy,0.001,0.14666679442046962,1,1e-05,2,32,1,2,81c81_00002
3,0.0305931493639946,0.24682396159759948,0.24400377714825308,0.2497100889060688,1709260697,,False,100,81c81_00003,2024-02-29_18-38-17,18.29434823989868,1824.0185570716858,9119,bling-bling,192.168.0.125,1824.0185570716858,100,CrossEntropy,0.001,0.12013303835521029,1,1e-05,2,128,1,2,81c81_00003
4,0.044413454830646515,0.3399329823030801,0.24819855884707767,0.5392346347120216,1709260755,,False,100,81c81_00004,2024-02-29_18-39-15,18.55014204978943,1881.7104921340942,9120,bling-bling,192.168.0.125,1881.7104921340942,100,Focal,0.001,0.032047709448044866,1,1e-05,2,16,1,2,81c81_00004
5,0.006684144493192434,0.27769546744540535,0.2528972852833783,0.3078855817549285,1709260747,,False,100,81c81_00005,2024-02-29_18-39-07,18.62112069129944,1874.1247341632843,9121,bling-bling,192.168.0.125,1874.1247341632843,100,Focal,0.001,0.03204290954690433,1,1e-05,2,64,1,2,81c81_00005
6,0.030017245560884476,0.2962216652403328,0.23598211214310286,0.39775802087359874,1709260748,,False,100,81c81_00006,2024-02-29_18-39-08,18.849628686904907,1875.20343542099,9122,bling-bling,192.168.0.125,1875.20343542099,100,Focal,0.001,0.012558638821471693,1,1e-05,2,32,1,2,81c81_00006
7,0.0023785745725035667,0.25002285589605283,0.23712948517940718,0.2643989176652493,1709260750,,False,100,81c81_00007,2024-02-29_18-39-10,18.753562688827515,1877.6019079685211,9125,bling-bling,192.168.0.125,1877.6019079685211,100,Focal,0.001,0.1733690530092121,1,1e-05,2,128,1,2,81c81_00007
8,0.6083585023880005,0.34932482486291533,0.2691623967374255,0.49748743718592964,1709262536,,False,100,81c81_00008,2024-02-29_19-08-56,18.408174753189087,1838.9375689029694,9119,bling-bling,192.168.0.125,1838.9375689029694,100,CrossEntropy,0.01,0.12062188733689856,1,1e-05,2,16,1,2,81c81_00008
9,0.5714003443717957,0.35899659618371954,0.24941654746668673,0.6403169694626981,1709262534,,False,100,81c81_00009,2024-02-29_19-08-54,18.265292644500732,1835.1546189785004,9117,bling-bling,192.168.0.125,1835.1546189785004,100,CrossEntropy,0.01,0.14190644298141306,1,1e-05,2,64,1,2,81c81_00009
10,0.5869973301887512,0.34892823804271467,0.2571193114183683,0.542713567839196,1709262540,,False,100,81c81_00010,2024-02-29_19-09-00,18.19990849494934,1839.5588397979736,9116,bling-bling,192.168.0.125,1839.5588397979736,100,CrossEntropy,0.01,0.005096314364864687,1,1e-05,2,32,1,2,81c81_00010
11,0.5439249873161316,0.3441376109458981,0.26658880985242595,0.48531117124081946,1709262532,,False,100,81c81_00011,2024-02-29_19-08-52,18.27728247642517,1830.7821888923645,9118,bling-bling,192.168.0.125,1830.7821888923645,100,CrossEntropy,0.01,0.19401206058023687,1,1e-05,2,128,1,2,81c81_00011
12,0.04869269207119942,0.36063954002887727,0.26494331065759635,0.5645535369153459,1709262632,,False,100,81c81_00012,2024-02-29_19-10-32,19.101856470108032,1884.9941141605377,9121,bling-bling,192.168.0.125,1884.9941141605377,100,Focal,0.01,0.16665608551928393,1,1e-05,2,16,1,2,81c81_00012
13,0.045218225568532944,0.33679523914593223,0.2586492645535529,0.48260533436412834,1709262630,,False,100,81c81_00013,2024-02-29_19-10-30,19.487698316574097,1881.9110090732574,9122,bling-bling,192.168.0.125,1881.9110090732574,100,Focal,0.01,0.043255483024976955,1,1e-05,2,64,1,2,81c81_00013
14,0.04772594943642616,0.3390966472626854,0.25954041854739435,0.4889833784306146,1709262638,,False,100,81c81_00014,2024-02-29_19-10-38,18.67417597770691,1886.9303300380707,9125,bling-bling,192.168.0.125,1886.9303300380707,100,Focal,0.01,0.037183168474213026,1,1e-05,2,32,1,2,81c81_00014
15,0.04190763086080551,0.34199975558938484,0.24937987243090007,0.5440664862775415,1709262641,,False,100,81c81_00015,2024-02-29_19-10-41,18.861615657806396,1885.738354921341,9120,bling-bling,192.168.0.125,1885.738354921341,100,Focal,0.01,0.037497497460833334,1,1e-05,2,128,1,2,81c81_00015
16,0.6818007826805115,0.26176937535521705,0.3179558011049724,0.22245844607653653,1709264388,,False,100,81c81_00016,2024-02-29_19-39-48,18.386361598968506,1855.9607903957367,9118,bling-bling,192.168.0.125,1855.9607903957367,100,CrossEntropy,0.1,0.06154420634894801,1,1e-05,2,16,1,2,81c81_00016
17,0.6980800628662109,0.35022167976255514,0.21228408484798753,1.0,1709264384,,False,100,81c81_00017,2024-02-29_19-39-44,18.363818168640137,1849.3618931770325,9117,bling-bling,192.168.0.125,1849.3618931770325,100,CrossEntropy,0.1,0.10542652989481534,1,1e-05,2,64,1,2,81c81_00017
18,0.6863078474998474,0.33355069847511504,0.28841274316323656,0.3954387321221492,1709264390,,False,100,81c81_00018,2024-02-29_19-39-50,18.375550270080566,1853.6906163692474,9119,bling-bling,192.168.0.125,1853.6906163692474,100,CrossEntropy,0.1,0.08695705870978104,1,1e-05,2,32,1,2,81c81_00018
19,0.6897375583648682,0.32799228589098617,0.2998239154794301,0.36200231928875143,1709264383,,False,100,81c81_00019,2024-02-29_19-39-43,18.31898784637451,1842.4831013679504,9116,bling-bling,192.168.0.125,1842.4831013679504,100,CrossEntropy,0.1,0.05895459889941034,1,1e-05,2,128,1,2,81c81_00019
20,0.05558258667588234,0.35022167976255514,0.21228408484798753,1.0,1709264539,,False,100,81c81_00020,2024-02-29_19-42-19,20.154067516326904,1908.1499872207642,9122,bling-bling,192.168.0.125,1908.1499872207642,100,Focal,0.1,0.12275872604975352,1,1e-05,2,16,1,2,81c81_00020
21,0.0555381253361702,0.35023353547844127,0.21229279501066797,1.0,1709264534,,False,100,81c81_00021,2024-02-29_19-42-14,19.878172636032104,1901.4242770671844,9121,bling-bling,192.168.0.125,1901.4242770671844,100,Focal,0.1,0.028759278269756328,1,1e-05,2,64,1,2,81c81_00021
22,0.05559597164392471,0.35022167976255514,0.21228408484798753,1.0,1709264552,,False,100,81c81_00022,2024-02-29_19-42-32,20.184962034225464,1914.378496646881,9125,bling-bling,192.168.0.125,1914.378496646881,100,Focal,0.1,0.05913678505850842,1,1e-05,2,32,1,2,81c81_00022
23,0.05640898272395134,0.3617984922222228,0.2739290328993142,0.5326633165829145,1709264534,,False,100,81c81_00023,2024-02-29_19-42-14,20.197479724884033,1892.7862355709076,9120,bling-bling,192.168.0.125,1892.7862355709076,100,Focal,0.1,0.07390600681544465,1,1e-05,2,128,1,2,81c81_00023
24,0.5289403200149536,0.3445620861103721,0.25013100436681224,0.5535369153459606,1709266623,,False,100,81c81_00024,2024-02-29_20-17-03,20.519378900527954,2240.1365780830383,9116,bling-bling,192.168.0.125,2240.1365780830383,100,CrossEntropy,0.001,0.09175792685919015,1,1e-05,6,16,1,2,81c81_00024
25,0.06652761250734329,0.2679869232739744,0.25282824820020566,0.2850792423656745,1709266629,,False,100,81c81_00025,2024-02-29_20-17-09,20.66144108772278,2245.0495929718018,9117,bling-bling,192.168.0.125,2245.0495929718018,100,CrossEntropy,0.001,0.15725001631720972,1,1e-05,6,64,1,2,81c81_00025
26,0.3098859488964081,0.32380309867050516,0.2486536868268434,0.46405102435253187,1709266628,,False,100,81c81_00026,2024-02-29_20-17-08,20.615366220474243,2239.4391388893127,9118,bling-bling,192.168.0.125,2239.4391388893127,100,CrossEntropy,0.001,0.04073508264951359,1,1e-05,6,32,1,2,81c81_00026
27,0.03479040041565895,0.25993393951755017,0.2540121748754842,0.2661383842288365,1709266112,,False,100,81c81_00027,2024-02-29_20-08-32,17.05313277244568,1721.7526905536652,9119,bling-bling,192.168.0.125,1721.7526905536652,100,CrossEntropy,0.001,0.10333265324430871,1,1e-05,6,128,1,2,81c81_00027
28,0.042787209153175354,0.33573142082155044,0.2492503748125937,0.5141090065713181,1709266825,,False,100,81c81_00028,2024-02-29_20-20-25,21.802360773086548,2290.6623525619507,9120,bling-bling,192.168.0.125,2290.6623525619507,100,Focal,0.001,0.11889049920354645,1,1e-05,6,16,1,2,81c81_00028
29,0.005690674297511578,0.2714613149134239,0.24951393389500973,0.29764205643602626,1709266823,,False,100,81c81_00029,2024-02-29_20-20-23,22.141290426254272,2288.5339617729187,9121,bling-bling,192.168.0.125,2288.5339617729187,100,Focal,0.001,0.010243632131279549,1,1e-05,6,64,1,2,81c81_00029
30,0.026631370186805725,0.31650511218126914,0.24282173104730428,0.45438732122149206,1709266824,,False,100,81c81_00030,2024-02-29_20-20-24,21.927096843719482,2284.50461101532,9122,bling-bling,192.168.0.125,2284.50461101532,100,Focal,0.001,0.12190142552838625,1,1e-05,6,32,1,2,81c81_00030
31,0.0028164556715637445,0.25481819410019896,0.25041985445045717,0.25937379203710864,1709266320,,False,100,81c81_00031,2024-02-29_20-12-00,16.802555561065674,1767.3478655815125,9125,bling-bling,192.168.0.125,1767.3478655815125,100,Focal,0.001,0.034934300613771015,1,1e-05,6,128,1,2,81c81_00031
32,0.6342781782150269,0.36458146145722264,0.2638588601573986,0.5896791650560494,1709268368,,False,100,81c81_00032,2024-02-29_20-46-08,21.895549297332764,2255.115788936615,9119,bling-bling,192.168.0.125,2255.115788936615,100,CrossEntropy,0.01,0.013945267004070623,1,1e-05,6,16,1,2,81c81_00032
33,0.6658994555473328,0.37491500187526616,0.2570096808892076,0.6926942404329339,1709268572,,False,100,81c81_00033,2024-02-29_20-49-33,21.822611808776855,2252.0188868045807,9125,bling-bling,192.168.0.125,2252.0188868045807,100,CrossEntropy,0.01,0.18982822191341334,1,1e-05,6,64,1,2,81c81_00033
34,0.6579672694206238,0.3772918336760463,0.2754602864004269,0.5985697719366061,1709268897,,False,100,81c81_00034,2024-02-29_20-54-57,21.813411712646484,2273.731583595276,9116,bling-bling,192.168.0.125,2273.731583595276,100,CrossEntropy,0.01,0.19316077458183734,1,1e-05,6,32,1,2,81c81_00034
35,0.6787731051445007,0.35574524306439537,0.2693914081145585,0.5235794356397372,1709268347,,False,100,81c81_00035,2024-02-29_20-45-47,17.468042373657227,1719.0763487815857,9118,bling-bling,192.168.0.125,1719.0763487815857,100,CrossEntropy,0.01,0.16187107227517578,1,1e-05,6,128,1,2,81c81_00035
36,0.050565969198942184,0.3614415312189402,0.25990853658536583,0.5931580981832238,1709268945,,False,100,81c81_00036,2024-02-29_20-55-45,22.100034952163696,2315.93620634079,9117,bling-bling,192.168.0.125,2315.93620634079,100,Focal,0.01,0.06161814006550077,1,1e-05,6,16,1,2,81c81_00036
37,0.05254576355218887,0.3770448454273678,0.25964272694130514,0.6882489369926555,1709269148,,False,100,81c81_00037,2024-02-29_20-59-08,22.152844429016113,2324.717727661133,9121,bling-bling,192.168.0.125,2324.717727661133,100,Focal,0.01,0.020436750687270393,1,1e-05,6,64,1,2,81c81_00037
38,0.05196640267968178,0.33585797844870674,0.29021815622800845,0.39853111712408196,1709269145,,False,100,81c81_00038,2024-02-29_20-59-05,22.540863752365112,2320.753586292267,9122,bling-bling,192.168.0.125,2320.753586292267,100,Focal,0.01,0.13716237227591924,1,1e-05,6,32,1,2,81c81_00038
39,0.05321285501122475,0.37306337013801427,0.26249508067689886,0.6445689988403557,1709268602,,False,100,81c81_00039,2024-02-29_20-50-02,17.0252628326416,1776.6341619491577,9120,bling-bling,192.168.0.125,1776.6341619491577,100,Focal,0.01,0.08859034625418066,1,1e-05,6,128,1,2,81c81_00039
40,0.6983544826507568,0.0,0.0,0.0,1709270606,,False,100,81c81_00040,2024-02-29_21-23-26,21.502378702163696,2258.635044813156,9118,bling-bling,192.168.0.125,2258.635044813156,100,CrossEntropy,0.1,0.02528560873411099,1,1e-05,6,16,1,2,81c81_00040
41,0.7013856768608093,0.0,0.0,0.0,1709270625,,False,100,81c81_00041,2024-02-29_21-23-45,22.18333125114441,2257.1366086006165,9119,bling-bling,192.168.0.125,2257.1366086006165,100,CrossEntropy,0.1,0.09954020511214277,1,1e-05,6,64,1,2,81c81_00041
42,0.7092921137809753,0.0,0.0,0.0,1709270839,,False,100,81c81_00042,2024-02-29_21-27-19,21.29823613166809,2265.9326775074005,9125,bling-bling,192.168.0.125,2265.9326775074005,100,CrossEntropy,0.1,0.00784331570192846,1,1e-05,6,32,1,2,81c81_00042
43,0.8182555437088013,0.0,0.0,0.0,1709270319,,False,100,81c81_00043,2024-02-29_21-18-39,17.34651827812195,1717.4416613578796,9120,bling-bling,192.168.0.125,1717.4416613578796,100,CrossEntropy,0.1,0.18195476001367764,1,1e-05,6,128,1,2,81c81_00043
44,0.05558193847537041,0.0,0.0,0.0,1709271184,,False,100,81c81_00044,2024-02-29_21-33-04,20.929683446884155,2286.842804670334,9116,bling-bling,192.168.0.125,2286.842804670334,100,Focal,0.1,0.05249721633840337,1,1e-05,6,16,1,2,81c81_00044
45,0.057723790407180786,0.0,0.0,0.0,1709271227,,False,100,81c81_00045,2024-02-29_21-33-47,20.956762552261353,2281.9491539001465,9117,bling-bling,192.168.0.125,2281.9491539001465,100,Focal,0.1,0.13284193458644242,1,1e-05,6,64,1,2,81c81_00045
46,0.05561354383826256,0.0,0.0,0.0,1709271412,,False,100,81c81_00046,2024-02-29_21-36-52,20.849824905395508,2266.7586402893066,9122,bling-bling,192.168.0.125,2266.7586402893066,100,Focal,0.1,0.06303050414179279,1,1e-05,6,32,1,2,81c81_00046
47,0.06587468087673187,0.35022167976255514,0.21228408484798753,1.0,1709270906,,False,100,81c81_00047,2024-02-29_21-28-26,17.42382526397705,1757.5249359607697,9121,bling-bling,192.168.0.125,1757.5249359607697,100,Focal,0.1,0.10449353621438436,1,1e-05,6,128,1,2,81c81_00047
48,0.5169554352760315,0.34871854166533434,0.247900872258906,0.5877464244298415,1709272349,,False,100,81c81_00048,2024-02-29_21-52-29,20.229062795639038,2029.659991979599,9120,bling-bling,192.168.0.125,2029.659991979599,100,CrossEntropy,0.001,0.10979534558931266,1,1e-05,4,16,1,2,81c81_00048
49,0.06669994443655014,0.2556081958728875,0.23773898586866168,0.27638190954773867,1709272615,,False,100,81c81_00049,2024-02-29_21-56-55,20.37795925140381,2008.7824141979218,9118,bling-bling,192.168.0.125,2008.7824141979218,100,CrossEntropy,0.001,0.037786036649579885,1,1e-05,4,64,1,2,81c81_00049
50,0.3024326264858246,0.30789958412991747,0.24316756272401432,0.41959798994974873,1709272635,,False,100,81c81_00050,2024-02-29_21-57-15,19.798064470291138,2009.4790723323822,9119,bling-bling,192.168.0.125,2009.4790723323822,100,CrossEntropy,0.001,0.19394734092514718,1,1e-05,4,32,1,2,81c81_00050
51,0.029940256848931313,0.24737779175478702,0.25344687753446876,0.24159257827599537,1709272848,,False,100,81c81_00051,2024-02-29_22-00-48,20.247058629989624,2008.7841770648956,9125,bling-bling,192.168.0.125,2008.7841770648956,100,CrossEntropy,0.001,0.1552514318488618,1,1e-05,4,128,1,2,81c81_00051
52,0.04197288677096367,0.34210526807375935,0.24432853121377712,0.5703517587939698,1709272964,,False,100,81c81_00052,2024-02-29_22-02-44,20.60816264152527,2057.5466017723083,9121,bling-bling,192.168.0.125,2057.5466017723083,100,Focal,0.001,0.18796028937127365,1,1e-05,4,16,1,2,81c81_00052
53,0.006066314876079559,0.2644265750198266,0.25060574593284873,0.279860842674913,1709273251,,False,100,81c81_00053,2024-02-29_22-07-31,20.673019886016846,2066.0027487277985,9116,bling-bling,192.168.0.125,2066.0027487277985,100,Focal,0.001,0.17907064273510212,1,1e-05,4,64,1,2,81c81_00053
54,0.026749949902296066,0.30833160050571995,0.24025903939557475,0.4302280633938925,1709273287,,False,100,81c81_00054,2024-02-29_22-08-07,20.611924648284912,2058.9991052150726,9117,bling-bling,192.168.0.125,2058.9991052150726,100,Focal,0.001,0.11998209578340595,1,1e-05,4,32,1,2,81c81_00054
55,0.0025500627234578133,0.2509714613393502,0.24623395945694626,0.2558948589099343,1709273477,,False,100,81c81_00055,2024-02-29_22-11-17,20.573256969451904,2065.0007660388947,9122,bling-bling,192.168.0.125,2065.0007660388947,100,Focal,0.001,0.18445297276960027,1,1e-05,4,128,1,2,81c81_00055
56,0.6188754439353943,0.3554101530560277,0.2610864242314319,0.5564360262852726,1709274362,,False,100,81c81_00056,2024-02-29_22-26-02,20.20873498916626,2012.2656948566437,9120,bling-bling,192.168.0.125,2012.2656948566437,100,CrossEntropy,0.01,0.01861000790833198,1,1e-05,4,16,1,2,81c81_00056
57,0.6551317572593689,0.36505681251234234,0.2630950349769664,0.5960572091225358,1709274629,,False,100,81c81_00057,2024-02-29_22-30-29,20.098700523376465,2013.7664203643799,9118,bling-bling,192.168.0.125,2013.7664203643799,100,CrossEntropy,0.01,0.0400005896214099,1,1e-05,4,64,1,2,81c81_00057
58,0.6186591386795044,0.36034607348851566,0.2737032206280726,0.5272516428295323,1709274650,,False,100,81c81_00058,2024-02-29_22-30-50,20.26703429222107,2014.2931036949158,9119,bling-bling,192.168.0.125,2014.2931036949158,100,CrossEntropy,0.01,0.010000230493197076,1,1e-05,4,32,1,2,81c81_00058
59,0.6697692275047302,0.3689548506196567,0.2712804656238632,0.5765365287978353,1709274865,,False,100,81c81_00059,2024-02-29_22-34-25,20.254687547683716,2016.6497294902802,9125,bling-bling,192.168.0.125,2016.6497294902802,100,CrossEntropy,0.01,0.0657407358218896,1,1e-05,4,128,1,2,81c81_00059
60,0.049380917102098465,0.35316336029089646,0.2712391214256113,0.5059914959412447,1709275036,,False,100,81c81_00060,2024-02-29_22-37-16,20.59883165359497,2071.4044439792633,9121,bling-bling,192.168.0.125,2071.4044439792633,100,Focal,0.01,0.07834678064820692,1,1e-05,4,16,1,2,81c81_00060
61,0.050128161907196045,0.363288005121941,0.2670361620934036,0.5680324700425203,1709275322,,False,100,81c81_00061,2024-02-29_22-42-02,20.89855670928955,2071.077337026596,9116,bling-bling,192.168.0.125,2071.077337026596,100,Focal,0.01,0.05499845732300529,1,1e-05,4,64,1,2,81c81_00061
62,0.048606026917696,0.3548302144903753,0.26900818199960086,0.5210668728256668,1709275359,,False,100,81c81_00062,2024-02-29_22-42-39,20.81068754196167,2071.489545583725,9117,bling-bling,192.168.0.125,2071.489545583725,100,Focal,0.01,0.16591876432123395,1,1e-05,4,32,1,2,81c81_00062
63,0.05330885574221611,0.3728754729537333,0.2660013196964698,0.623308851952068,1709275550,,False,100,81c81_00063,2024-02-29_22-45-50,20.73010277748108,2072.4011883735657,9122,bling-bling,192.168.0.125,2072.4011883735657,100,Focal,0.01,0.07199391201202428,1,1e-05,4,128,1,2,81c81_00063
64,0.6980225443840027,0.35022167976255514,0.21228408484798753,1.0,1709276393,,False,100,81c81_00064,2024-02-29_22-59-53,20.28231644630432,2030.8851857185364,9120,bling-bling,192.168.0.125,2030.8851857185364,100,CrossEntropy,0.1,0.05690596742778878,1,1e-05,4,16,1,2,81c81_00064
65,0.6974796056747437,0.35022167976255514,0.21228408484798753,1.0,1709276659,,False,100,81c81_00065,2024-02-29_23-04-19,20.42798686027527,2029.2403631210327,9118,bling-bling,192.168.0.125,2029.2403631210327,100,CrossEntropy,0.1,0.10899652054849145,1,1e-05,4,64,1,2,81c81_00065
66,0.7007533311843872,0.0,0.0,0.0,1709276679,,False,100,81c81_00066,2024-02-29_23-04-39,20.187169313430786,2029.3317680358887,9119,bling-bling,192.168.0.125,2029.3317680358887,100,CrossEntropy,0.1,0.02904392076997777,1,1e-05,4,32,1,2,81c81_00066
67,0.7487257122993469,0.0,0.0,0.0,1709276884,,False,100,81c81_00067,2024-02-29_23-08-04,19.976378679275513,2018.7395448684692,9125,bling-bling,192.168.0.125,2018.7395448684692,100,CrossEntropy,0.1,0.1606371991700539,1,1e-05,4,128,1,2,81c81_00067
68,0.055504653602838516,0.35022167976255514,0.21228408484798753,1.0,1709277105,,False,100,81c81_00068,2024-02-29_23-11-45,20.085837364196777,2068.9984781742096,9121,bling-bling,192.168.0.125,2068.9984781742096,100,Focal,0.1,0.015835578092274396,1,1e-05,4,16,1,2,81c81_00068
69,0.057073019444942474,0.0,0.0,0.0,1709277383,,False,100,81c81_00069,2024-02-29_23-16-23,20.058258295059204,2061.0717804431915,9116,bling-bling,192.168.0.125,2061.0717804431915,100,Focal,0.1,0.19739050038350295,1,1e-05,4,64,1,2,81c81_00069
70,0.05549338459968567,0.0,0.0,0.0,1709277417,,False,100,81c81_00070,2024-02-29_23-16-57,19.588857650756836,2058.1664214134216,9117,bling-bling,192.168.0.125,2058.1664214134216,100,Focal,0.1,0.15467670909003484,1,1e-05,4,32,1,2,81c81_00070
